,A,B,C,D,E,F,G,H,I,J,À˘ Ù¿‡±
2055,0.008084069,0.763290983,0.406226619,0.808557828,0.43709186,0.410105477,0.134697075,0.680075987,0.475067607,0.847879572,2
2056,0.906965301,0.590237316,0.281017786,0.757684328,0.934146751,0.656705923,0.910224026,0.01267337,0.826532724,0.597810115,3
2057,0.318626336,0.038893579,0.050918239,0.229883278,0.538703758,0.556534044,0.17098012,0.733866201,0.476439584,0.265478109,1
2058,0.951903327,0.045560849,0.153986564,0.385889115,0.691109932,0.154973979,0.702307945,0.164748008,0.876052302,0.199455901,3
2059,0.883919572,0.138287007,0.366773459,0.204678268,0.66677336,0.966882096,0.466773944,0.373457306,0.348156818,0.881515914,2
2060,0.180927163,0.42701942,0.586403654,0.836873024,0.218855029,0.417677364,0.770206312,0.789770103,0.156979311,0.363117324,2
2061,0,0.258026615,0.169874004,0.539987146,0.459846016,0.175430421,0.071426723,0.337152047,0.533073057,0.098681578,1
2062,0.023108729,0.127656539,0.664343742,0,0.125203025,0.383192273,0.8887297,0.331556181,0.900198633,0.240477002,0
2063,0.221904222,0.124121287,0.442242117,0.118339948,0,0.764057659,0.406235977,0.629801347,0.93134781,0.250641283,0
2064,0.652426584,0.043347074,0.451443611,0.071879648,0.34586376,0.867785237,0.582622115,0.449069586,0.635885701,0.504223364,0
2065,0.548594061,0.265139786,0.305125431,0.754206899,0.360040285,0.527395807,0.84401368,0.141948462,0.635305115,0.002725953,0
2066,0.835544038,0.528422718,0.416339664,0.250389885,0.595927267,0.773794386,0,0.081715128,0.014066814,0,2
2067,0.002298427,0.73128482,0.289774769,0.141310078,0.486095344,0.518649556,0.582691052,0.871486458,0.798015288,0.573471713,3
2068,0,0.301916971,0.252911219,0.015541649,0.306671392,0.64376998,0.723743895,0.153532126,0.25843606,0,1
2069,0.380888134,0.087169073,0.246705861,0.190408647,0.075922187,0.810720253,0.600182737,0.703272576,0.323608162,0.259665903,0
2070,0,0.299113342,0.631946186,0.021962934,0.156418119,0.220338885,0.282045123,0.412835742,0.024975005,0.438685254,1
2071,0.582554046,0.603119097,0.101964587,0.047199342,0.548389413,0.426786693,0.772233833,0.715338416,0.456494334,0,3
2072,0.797295428,0.146992001,0.662489542,0.848949369,0.743622862,0,0.58944709,0.620008603,0.024770455,0.200966626,2
2073,0.422703967,0.903326691,0.635633241,0.057979113,0.072672023,0.597756047,0.821944249,0.326971593,0.210408127,0.869023785,0
2074,0.377037691,0.874935186,0.226017758,0.85110404,0.441761027,0.346858272,0.118870787,0.149841998,0.960001955,0.651213325,3
2075,0.865808249,0.482119754,0.558449058,0.018535764,0.102931526,0.899638979,0.284157707,0.727682409,0.89127231,0.697260234,0
2076,0.127773067,0.41626522,0.148965332,0.01193269,0.03146894,0.080862674,0.606209547,0.727162025,0.046648782,0.809824872,1
2077,0.967645609,0.897272062,0.512162974,0.9061905,0.666054627,0.237091885,0.546677598,0.465126462,0.733417869,0.88697335,3
2078,0.238085353,0.059996376,0.858301645,0.326389985,0.191733497,0.665327707,0.515690254,0.834808916,0.514315037,0.747365191,0
2079,0.243053808,0.282459886,0.512010238,0.248754236,0.353893716,0.295567412,0.430976546,0.584129787,0.504063778,0.04147399,1
2080,0.043893675,0.061689968,0.346414887,0.877296575,0,0.306945677,0.21457562,0.178599064,0.867611144,0.664006398,0
2081,0.332343667,0.444202514,0.792056631,0.412767503,0.754579745,0.878606673,0.211997627,0.915814531,0.274092004,0.821208258,2
2082,0.882529927,0.311736003,0.403255318,0.07011162,0.893942331,0.565587033,0.146121237,0.649598371,0.417964079,0.561780636,3
2083,0.029815425,0.916256994,0.207387058,0.899444678,0.066422586,0.069165179,0.484650082,0.593401646,0.781669189,0.687448787,0
2084,0.30615606,0.275271017,0.650686699,0.730943736,0.852032558,0.378662927,0.37880816,0.746953907,0.450496986,0.879636713,3
2085,0.110302092,0.848036785,0.665799902,0.487977484,0.005023187,0.23311906,0.433178679,0.949862307,0.168359881,0.59155802,0
2086,0.099838792,0.077514321,0.184134764,0.719006821,0.77784661,0.81729297,0.372614699,0.319703247,0.397863498,0.883417325,2
2087,0.891104009,0.79618919,0.559921718,0.387324349,0.010102458,0.048202351,0.54207716,0.885797124,0.819330368,0.786976443,0
2088,0.120082931,0.914938642,0.793830533,0.530149099,0,0.702313436,0.193755597,0.886792598,0.559719748,0.528310594,0
2089,0.361020771,0.60800108,0.428843111,0.430299678,0.537962677,0.907216033,0.660390456,0.817665802,0.784323823,0.143826604,3
2090,0.078641598,0.534850296,0.075193184,0.437866024,0.25360697,0.113807757,0.237616778,0.852214075,0.521415147,0.018192558,1
2091,0.74331559,0.958553085,0.658322683,0.082383329,0.835830031,0.850411242,0.807628437,0.513350542,0.059127768,0.547718977,2
2092,0.251481713,0.524658306,0.841715213,0.095381425,0.108378393,0,0.758571517,0.122585566,0.429255901,0.081473675,1
2093,0.981755864,0.071155805,0.673503161,0.291599202,0.54210356,0.783473842,0.805669496,0.126562505,0.07245067,0.043483486,2
2094,0.902173591,0.979616891,0.037507443,0.408884204,0.361108649,0.849181831,0.791134785,0.05739051,0.470803057,0,0
2095,0.720491158,0.355355283,0.242769188,0.343192684,0.579240912,0.279371806,0.42886626,0.853781089,0.764541509,0.948233112,3
2096,0.869937137,0.514204501,0.068625871,0,0.665773152,0.789278743,0.245502406,0.555829312,0.782279494,0.547145553,3
2097,0.178765432,0.399086727,0.80792814,0.522020166,0.527640362,0.028841202,0.057777401,0.258037446,0.011657077,0.118594572,1
2098,0.119947396,0.693935706,0.823078254,0.432044358,0.63787504,0.816098096,0.525942641,0.84905925,0.603037403,0.638119168,3
2099,0.517344435,0.97524751,0.09133934,0,0.33126109,0.745561681,0.087031211,0.517418521,0.34712434,0.765595656,0
2100,0.74641648,0.358747906,0.465136679,0.078421693,0.66370248,0.120345474,0.201314709,0.032746244,0.661211432,0.679827151,3
2101,0.823259736,0.07337755,0.956402678,0.315535891,0.249090358,0.942615548,0.480718965,0.537233736,0.475052006,0.905738981,0
2102,0.35008121,0.48666874,0.786298754,0.524326008,0.263544283,0.030299592,0.238483963,0.749217059,0.551578459,0.953387155,0
2103,0.088271985,0.270826869,0.126841262,0.589255406,0.95145032,0.638716438,0.149976816,0.068438912,0.044762115,0.063890397,1
2104,0.205357558,0.949643869,0.002413683,0.311694621,0.964702322,0.979064692,0.376593609,0.041845839,0.264897628,0.171803441,2
2105,0.567162882,0.736112903,0.944704326,0.126966931,0.172274309,0.946711004,0.540038358,0.537341558,0.536806621,0.83615125,0
2106,0.960882289,0.139932596,0.429790704,0.5921543,0.505918014,0.143416655,0.459834603,0.654388941,0.336167333,0.423709179,2
2107,0.317026317,0.651019559,0.273783911,0.432868898,0.662262314,0.127193782,0.487151183,0.016581589,0.06319809,0.497872722,2
2108,0.761819167,0.780783146,0.489010984,0.006661497,0.410421777,0.006518321,0.528970634,0.140476479,0.019225377,0.001966111,1
2109,0,0.19126765,0.28261085,0.128812935,0.919630219,0.66232685,0.064818395,0.723275552,0.135247465,0.031938742,1
2110,0.811687879,0.782150625,0.040807434,0.546402687,0.953660485,0.399271816,0.776533099,0.459408526,0.684905315,0.386674976,3
2111,0.408335265,0.097500272,0.323434094,0,0.557519974,0,0.755799922,0.566981874,0.73905847,0.524160644,3
2112,0.303298686,0.033108895,0.653696541,0.064816761,0.410049278,0.766106333,0.117349806,0.735167048,0.610862592,0.598060149,0
2113,0.427754225,0,0.059901041,0.58013816,0.809696816,0.972482387,0.365770698,0.782576735,0.395360053,0.682086849,2
2114,0.858714705,0.010194751,0.039461897,0.586926232,0.684894325,0.782631483,0.350295603,0.139093153,0.416102508,0.784547718,2
2115,0,0.561796457,0.597734929,0.275989043,0.083450783,0.29826088,0.257316554,0.630768822,0.334030267,0.45733528,0
2116,0.890845533,0.225131245,0.919605749,0.57734218,0.838793715,0.614191939,0.053156106,0.017304963,0.519481833,0.608058482,2
2117,0.607642034,0,0.379183081,0.240490964,0.340875861,0.011391738,0.858905241,0.848746084,0.469227173,0.129101493,3
2118,0.963361643,0.182596423,0.464506605,0.165103829,0.812264426,0.655348661,0.133064819,0.410077035,0.536961963,0.853870484,3
2119,0.313120272,0.152374456,0.942827699,0.502639254,0.107337785,0.213952926,0.682450737,0.382704042,0.508567067,0.077865718,0
2120,0.352291654,0.267497206,0.61188151,0,0.816154521,0.574750394,0.493048812,0.403275554,0.882418802,0.759741152,3
2121,0.411576576,0.706449879,0.065259028,0,0.774145987,0.07888874,0.272076657,0.245028661,0.974109468,0.11913942,3
2122,0.24245879,0.53540685,0.542016102,0.924519796,0.494586694,0.943281124,0.211624311,0.69906737,0.646776323,0.910035702,0
2123,0.001879123,0.782178515,0.932426437,0.329170157,0.887358405,0.898485455,0.050720493,0.107544539,0.290028838,0.586438759,2
2124,0.387275453,0.816705735,0.598843246,0.426772608,0.339643267,0.310352776,0.278098908,0.832491639,0.284215363,0.425095867,2
2125,0.053109025,0.071253169,0.063864181,0.287587522,0.738631728,0.766448145,0.889910126,0.938845775,0.383030612,0.0104255,3
2126,0.068858942,0.359882993,0.906602216,0.110170787,0.606360223,0.94191119,0.698112026,0.349146854,0.9552775,0.059040188,3
2127,0.359077351,0.229763217,0.731807523,0.576458767,0.384526055,0.478307668,0.171003458,0.551239731,0.660351554,0.021571982,3
2128,0,0.519846986,0.756150844,0,0.155649186,0.497645052,0.007746086,0.369833003,0.064256152,0.102009406,1
2129,0.850051315,0.938620304,0.05038679,0.253683336,0.687126628,0.006659036,0.846061106,0.85727068,0.337431896,0.909632895,3
2130,0.1722904,0.904022287,0.41144327,0.11304741,0.887126986,0.852571397,0.207678438,0.360869603,0.118202892,0.876594039,2
2131,0.165461858,0.210626363,0.46046064,0.307499116,0.081640944,0.782115813,0.079999346,0.767775671,0.834651431,0.531011375,0
2132,0.931061952,0.42296173,0.536539027,0.148486792,0.085994048,0.892895666,0.15342421,0.196009699,0.964364785,0.634483603,0
2133,0.79109874,0.850608875,0.240537354,0.689075388,0.715100698,0.578318463,0.496056802,0.251386397,0.930667782,0,3
2134,0.18799966,0.95946352,0.979455039,0.636031122,0.619378292,0.495513339,0.588747099,0.077189836,0.647537378,0.466293115,3
2135,0.920781624,0.736567509,0.421401398,0.976359742,0.05654021,0.172051623,0.534488164,0.781189041,0.071584384,0.104325232,2
2136,0.792193419,0.728086878,0.069005245,0.785700415,0.706672616,0.664926671,0.044236802,0.371917875,0.536938942,0.454116304,2
2137,0.781963586,0.876674922,0.883934958,0.178006859,0.773347182,0.83821382,0.417756483,0.741113973,0.394417052,0.221814819,2
2138,0.262971239,0.18722936,0.345531808,0.776703345,0.414493743,0.491946566,0.364128462,0.472110212,0.629877766,0.740759565,3
2139,0.921799179,0.622913228,0.865527048,0.804317312,0.388344676,0.464959584,0.899419681,0.331685397,0.572716031,0.298919851,0
2140,0.639796458,0.898859283,0.162647107,0.604139535,0.777972941,0.856980291,0.264101591,0.908270282,0.298423509,0.857353634,2
2141,0.843377207,0.356680481,0.230149971,0.386316907,0.90654539,0.796190031,0.936625187,0.790594924,0.602856674,0,3
2142,0.600297999,0.201297402,0.145179402,0.585341233,0.507780644,0.504774413,0.570049047,0.41477878,0.146077596,0.108242407,2
2143,0,0.325586877,0.440531458,0.795400464,0.06480455,0.596855522,0.966295715,0.564821057,0.896929619,0.04828269,0
2144,0.923844829,0.776858199,0.094632349,0.277621273,0.143939811,0.904030072,0.807007551,0.554961415,0.241175214,0.079431506,0
2145,0.038476727,0.579749615,0,0.563290137,0.236441148,0.4668995,0.111039664,0.004173299,0.684721623,0.420676543,1
2146,0.054845303,0.885723659,0.475630576,0.332468251,0.811418931,0.508346736,0.625521598,0.36797419,0.055054191,0.422314788,2
2147,0.280004324,0.813483308,0.206797064,0.791366353,0.223588924,0.052528271,0.035822906,0.144792561,0.336424347,0.491737982,1
2148,0.886969426,0.101687938,0.68419291,0.36909917,0.371768724,0.061716596,0.876940822,0.81836225,0.03227726,0.090614199,2
2149,0.319170827,0.496384288,0.02626046,0.393123916,0.91253043,0.180421594,0.603624878,0.610566836,0.179464191,0.669138365,2
2150,0.349374878,0.781992952,0.053938555,0.377804361,0.230911976,0.172853799,0.232978456,0.285193355,0.467073713,0.963675341,0
2151,0.572286252,0.504224492,0.36698773,0.929487374,0.928767893,0.214694787,0.534709851,0.22120775,0.31318478,0.72844569,2
2152,0.777472618,0.008761024,0.700179901,0.133933299,0.0404942,0.645235989,0.518972959,0.222838695,0.858314674,0.716029294,0
2153,0.924009593,0.849347931,0.9078884,0.425050446,0.37785118,0.005499347,0.135635289,0.557223796,0.504172679,0.94317967,0
2154,0.705682945,0.223886621,0.539000834,0.574395053,0.530134297,0.494164434,0.497619478,0.011015276,0.95175566,0.54345791,3
2155,0.598462841,0.265494048,0.822482153,0.636377211,0.451662701,0.964779958,0.638205986,0.035843795,0.429497882,0.720194289,2
2156,0.639975817,0.931976507,0.391639682,0.303230091,0,0.870380463,0.833794603,0.596130013,0.065483014,0.651833189,0
2157,0.809808924,0.631758551,0.533571682,0.11547901,0.00314841,0.476562182,0.185517593,0.638407126,0.072741457,0.209276465,0
2158,0.919838845,0.956087643,0.253326835,0.182297533,0.411964905,0.510892763,0,0.728657122,0.32088125,0.760201813,2
2159,0.328691669,0.871981164,0.769015022,0.437962288,0.222368745,0.582890589,0.474741703,0.265068398,0.782085121,0.880741862,0
2160,0.528049909,0.705818779,0.776430668,0.0162931,0.375248261,0.403645901,0.212811328,0.267065956,0.475417276,0.659648745,0
2161,0.307183559,0.34123093,0.326044788,0.46444361,0.495211521,0.768769132,0.345954405,0.905049171,0.011014073,0.89587005,2
2162,0.77896507,0.346613165,0.201410764,0.341655523,0.430671602,0.358874309,0.935095192,0.925657401,0.007171865,0.274844624,2
2163,0.061001645,0.515293773,0.619003052,0.93702195,0.545418885,0.307432377,0.968786526,0.943595744,0.210153473,0.91294875,2
2164,0.22938571,0.909940295,0.920049689,0.381800562,0.237246535,0.434894447,0.796077692,0.434435232,0.41148538,0.338339408,0
2165,0.166009134,0.949025658,0.056773127,0.113729419,0.630824404,0.276352525,0.514236023,0.330129121,0.713514549,0.402421498,3
2166,0.464531335,0.830138834,0.411335159,0.26350124,0.888990312,0.683119154,0.106413819,0.115365772,0.910004587,0.14805652,3
2167,0.167015441,0.356378813,0.935917929,0.016586473,0.795208983,0.077671537,0.382704177,0.311628354,0.254716026,0.082243532,1
2168,0.781572635,0.031958662,0.856148841,0.216972542,0.717639958,0.042544448,0.829335444,0.644738402,0.712601136,0.645064487,3
2169,0.256451757,0.135966754,0.923466768,0.166253124,0.896435439,0,0.946581303,0.332695252,0.107918374,0.87709491,2
2170,0.408010726,0.692358757,0.385290811,0.624659968,0.7548595,0.58690491,0.155695203,0.305471318,0.55159963,0.55252847,3
2171,0.701652907,0.491055752,0.131295896,0.308944548,0,0.89782091,0.505975589,0.437860994,0.758714001,0.281764041,0
2172,0.894793132,0.271622258,0.646113864,0.65124945,0.012138301,0.036402233,0.31465162,0.722303757,0.371975893,0.892051248,0
2173,0.656517896,0.932300996,0.899965314,0.413619065,0.118076754,0.520244224,0.412467724,0.836002375,0.668574319,0.714747022,0
2174,0.409830516,0.251836327,0.177002792,0.665341842,0.698990899,0.108083425,0.207535873,0.197328326,0.785711303,0,3
2175,0.802910777,0.931942037,0.603637853,0.900382676,0.646167123,0.702954551,0.808361709,0.624009906,0.257484373,0.717431491,2
2176,0.788287789,0.480862296,0.784702405,0.026974817,0.086251142,0.927686539,0.160677922,0.131997714,0.254732913,0.277480976,0
2177,0.431316301,0.529762212,0.923579676,0.562087703,0.509832155,0.429687356,0.246421779,0.473628287,0.505135457,0.071074427,2
2178,0.274515872,0.290406161,0.065970894,0.284601327,0.210649835,0.831860623,0.202583036,0.407048198,0.266560962,0.133742316,1
2179,0.256566802,0.653752229,0,0.747906965,0.694756879,0.535679065,0.095975065,0,0.703587521,0.482858946,3
2180,0,0.752993934,0.822753089,0.25777157,0.506628334,0.038000068,0.180829398,0.064230331,0.080411292,0.740645441,1
2181,0.589196464,0,0.410116061,0.635146065,0.420410484,0.574586034,0.521296589,0.135915053,0.813405605,0.623323036,3
2182,0.929850907,0.616508364,0.194632468,0.412855562,0.917351722,0.064623327,0.572493327,0.228342237,0.034932304,0.310392717,2
2183,0.855311502,0.344398291,0.630549865,0.176267017,0.060355908,0.283164013,0.954705263,0.047290926,0,0.138867971,1
2184,0.663410066,0.198420436,0.024752483,0.484114684,0.291988333,0.433035215,0.271354825,0.202166196,0.070575071,0.637261241,1
2185,0.081745593,0.794324736,0.957862875,0.956707427,0.281625274,0.735912661,0.1941138,0.784632392,0.541394945,0.576143666,0
2186,0.329886223,0.224163287,0.063199067,0.401052305,0.122333849,0.704166832,0.983492993,0.509490247,0.77438181,0.410346549,0
2187,0.489509691,0.723357475,0.724661533,0.455798046,0.229784753,0.893241049,0.13294385,0.910052797,0.311620283,0.501816557,0
2188,0.007466484,0.031302049,0.969323979,0.618048137,0.353195713,0.331390896,0.848742343,0.060864642,0.529758075,0.142025355,0
2189,0.382066604,0.812135334,0.917706591,0.699189112,0.059692799,0.494165967,0.24751775,0.255458648,0.743006453,0.415831736,0
2190,0.569767912,0,0.774198672,0.527459446,0.620850144,0.432790177,0.036414118,0.56715158,0.573833504,0.199444111,3
2191,0.967141605,0.22475208,0.800311141,0.391668368,0.120547186,0.227916913,0.819104083,0.719342381,0.104287043,0.229901729,0
2192,0.384438074,0.565179793,0.849130381,0.928760815,0.547976769,0.020031724,0.345673978,0.658052024,0.508547228,0.83314187,3
2193,0.882487427,0.095365368,0.470942336,0.292111743,0.566273565,0.155683508,0.746838274,0.222351436,0.923496121,0.515413374,3
2194,0,0.01658307,0.360872691,0.071451731,0.741524574,0.096275811,0.041251147,0.186922321,0.094610812,0.524788154,1
2195,0.181227019,0.611705845,0.185753383,0.264774292,0.482252138,0.108883074,0.769010686,0.334636997,0.358361753,0.209878693,1
2196,0.376809812,0.143991105,0.769377297,0.88436297,0.812082217,0.287183906,0.305372978,0,0.643081168,0.389026486,3
2197,0,0.367929548,0.332027942,0.047803993,0.717614633,0,0.585064064,0.046400294,0.812596854,0.706702083,3
2198,0.393683247,0.514421768,0.542132621,0.46504542,0.667682775,0.802404385,0.597620486,0.284851728,0.878203925,0.440506647,3
2199,0.78753229,0.709699527,0.482530435,0.249014031,0.043762993,0.564515203,0.799127073,0.507259737,0.018847084,0.458338802,0
2200,0.481806499,0.180536516,0.6864547,0.846012988,0.901663963,0.371907221,0.585119211,0.517846396,0.2255787,0,2
2201,0.642829049,0.100448799,0.532907894,0.413405756,0.49987107,0.804123815,0.359844201,0.739938898,0.491471713,0.879149449,2
2202,0.963325314,0.420616716,0.686370496,0.852120943,0.056737359,0.126272378,0.732210103,0.401350283,0.877263771,0.253710951,0
2203,0.489329982,0.047427458,0.67535393,0.257575322,0.75500281,0.531483819,0.792293534,0.870214273,0.687293063,0.089063103,3
2204,0.620745443,0.612148199,0.291765374,0.183972393,0.942070217,0.455113103,0.848610223,0.485483837,0.581407109,0.563100198,3
2205,0.287354335,0.340714497,0.954691359,0.818360134,0.936616481,0.84954787,0.905025141,0.976805582,0.340748603,0.185889938,2
2206,0.667173463,0.310263822,0.796822446,0.097242596,0.029051523,0.699955131,0.788589115,0.06643432,0.673712358,0.453335351,0
2207,0.561546878,0.082347202,0.362679425,0.4413818,0.624160249,0.5181335,0.504854274,0.24169025,0.239845939,0.663859972,2
2208,0.36499952,0.031682778,0.200820608,0,0.825158972,0.492167693,0.773044921,0.719734864,0.805779951,0.366879389,3
2209,0.85341338,0.031013126,0.970525922,0.684896288,0.159520853,0.803108908,0.006554845,0.012119703,0.512076644,0.776869442,0
2210,0.325971425,0.004953811,0.901996488,0.461911682,0.78923483,0.663443505,0.646797592,0.508458178,0.56420159,0.607393673,3
2211,0.17939399,0.931392302,0.069532314,0.558051892,0.918310251,0.955379636,0.73367957,0.931683448,0.339845999,0.787538529,2
2212,0.757047143,0.584909726,0.383358525,0.124979089,0.027396239,0.825031063,0.090364196,0.527968688,0.82203227,0.288091617,0
2213,0.261238341,0.135741685,0.479083313,0.037636621,0.362574928,0.369955447,0.548738784,0.332260893,0.542356397,0.016106982,1
2214,0.007533433,0.161853006,0.53044748,0.391011172,0.126738365,0.902172106,0.455158564,0.305704594,0.552550235,0.805018797,0
2215,0.616547572,0.092005028,0.22587432,0.041553459,0.185416535,0.692346516,0.23562736,0.18754531,0.777192689,0.112824188,1
2216,0.114669599,0.470545148,0.789632822,0.577550442,0.742937713,0.17757391,0.723775374,0.881187041,0.086947628,0.939506886,2
2217,0.532818731,0.013822881,0.662348036,0.347986717,0.611185469,0.20628833,0.50410414,0.349012445,0.468480684,0.760655057,3
2218,0.179265041,0.742292703,0.792580957,0.582887725,0,0.860141309,0.640706445,0.288253354,0.501151739,0.075620076,0
2219,0.766648046,0.363905219,0.081284439,0.810695407,0.077241789,0.278580592,0.026594321,0.830620153,0.197711639,0.247744994,2
2220,0.591896909,0.695409605,0.427457113,0.552112777,0.147863066,0.161318257,0.874627175,0.739376077,0.806482318,0.871240678,0
2221,0.934065602,0.188605112,0.400801586,0.09975063,0.309912233,0.743993594,0.463154728,0.046119926,0.641001892,0.21475181,0
2222,0.074097244,0.069274758,0.032321905,0.209226086,0.113020307,0.067287493,0.441978929,0.321766239,0.819174303,0.30526068,1
2223,0,0.367126963,0.501775595,0.029754999,0.204517636,0.303948654,0.381484338,0.730527871,0.289935101,0.846902834,0
2224,0.113383375,0.087363956,0.211874601,0.695879056,0.939729001,0,0.870809192,0.82046462,0.013820882,0.464105386,2
2225,0.05952471,0.095405861,0.569277653,0.963481358,0.294861544,0.610798923,0.05867268,0.424278782,0.417787068,0.111859551,1
2226,0.362684647,0.086638786,0.429201216,0.380716716,0.552921467,0.532537302,0.439060346,0.768367591,0.066643856,0.593665404,2
2227,0.309313988,0.879416347,0.958202545,0,0.579227836,0.713070182,0.13622487,0.078375317,0.140897725,0.137459028,2
2228,0.297040329,0.380300892,0.668650121,0.342015874,0.272270464,0.148339918,0,0.902937772,0.637398384,0.385023196,3
2229,0.890184778,0.035095425,0.922840958,0.512889945,0.262859634,0.742894678,0.705497262,0.313067765,0.897993015,0.550885332,0
2230,0.579154769,0.454272714,0.113833366,0.786357265,0,0.756539656,0.445442586,0.192498249,0.179053269,0.788023116,0
2231,0.61540026,0.561081679,0.77702172,0.932662808,0.468661491,0.327588986,0.626973941,0.569587919,0.003120439,0.377045373,2
2232,0.536191267,0.762127814,0.481439062,0.949851063,0.238686088,0.453387874,0.167298968,0.544798284,0.531030597,0.695776531,0
2233,0.633751153,0.300191658,0.490824389,0.036959037,0.265124883,0.29097889,0.690037006,0.854004782,0.846026691,0.019174716,0
2234,0.51439697,0.491304098,0.34881543,0.742936897,0.008943609,0.308816803,0.667288526,0.846880333,0.863364369,0.079320148,0
2235,0.709002128,0.875700848,0.159301602,0.320076395,0.630253181,0.422351438,0.025059378,0.543442531,0.960533633,0.955587612,3
2236,0.201435511,0.392565902,0.037212251,0.835861571,0.296430835,0.73791428,0.258374682,0.71783047,0.498436415,0.100104232,0
2237,0.830340433,0.442496801,0.363996827,0.140659766,0.376149131,0.714015705,0.625745906,0.090659881,0.940783706,0.251219113,0
2238,0.967101419,0.47808928,0.942112986,0.920268457,0.818739772,0.429174908,0,0.361816514,0.381495131,0.631329203,2
2239,0.949068838,0.514417068,0.875540438,0.44685294,0.947849615,0.616572893,0.814332027,0.098504966,0.006996446,0.863332073,2
2240,0.687467163,0.510797705,0.697748069,0.790590728,0.003656527,0.860276237,0.057649688,0.14795993,0.277270504,0.114804249,2
2241,0.612863291,0.484611838,0.88567335,0.837314405,0.599444852,0.095654298,0.656653065,0.954134662,0.501210734,0.944499271,3
2242,0.273059587,0.567970113,0.700735114,0,0.656997439,0.900211209,0.670929393,0.900652025,0.289704848,0.413777687,2
2243,0.613451135,0.508035079,0.509129367,0.538751577,0,0.21494445,0.798701616,0.56598272,0.644497026,0.436772022,0
2244,0,0,0.524023422,0.575637684,0.466895923,0.52041808,0.154811234,0.248897395,0.293318495,0.229034091,1
2245,0.357021668,0.128710903,0.764061797,0.251405904,0.851011558,0.047220244,0.041798395,0.32910472,0.175188997,0.215660974,1
2246,0.43614754,0.530875998,0.22305879,0.292385649,0.09914727,0.491727681,0.005528017,0,0.653974405,0.052416664,1
2247,0,0.206283039,0,0.53756412,0.004396912,0.524994917,0.157980645,0.733439488,0.626307251,0.64960657,0
2248,0.040983077,0.696312887,0.767044916,0.885283369,0.394463671,0.721996822,0.07594753,0.482316712,0.47233926,0.067868631,2
2249,0.089903523,0.244443791,0.777621627,0.202696948,0.433626559,0.401926356,0.181873588,0.099479848,0.247150754,0.803528669,1
2250,0,0.138693174,0.686203846,0.071914578,0.26497556,0.470782143,0.589118693,0.555136377,0.291090945,0.932733127,0
2251,0,0.449044321,0.973813376,0.056155631,0.974812337,0.245655752,0.138353052,0.157537173,0.196622861,0.407696438,2
2252,0.540620516,0.937093759,0.2946425,0.550247084,0.023711925,0.523622998,0.125563267,0.040939265,0.438033905,0.113060967,0
2253,0.575998641,0.732534342,0.599127155,0.52724355,0.779160964,0.781202413,0.731237663,0.373576023,0.405448045,0.720331197,2
2254,0.161355704,0.47909722,0.782866186,0.934028735,0.473998038,0.742344142,0.32979422,0.140205422,0.892448265,0.548724505,3
2255,0.468971915,0.854714491,0.504373681,0.437189514,0.286693182,0.329203767,0.069032455,0.722894618,0.597704515,0.866910321,0
2256,0.045025392,0.900321878,0.393905104,0.748565576,0.458737872,0.867149741,0.527082102,0.522352072,0.58895698,0.224223059,0
2257,0.856680707,0.256082011,0.538298277,0.777274442,0.186887534,0.056105195,0.404479368,0.669187715,0.020397269,0.706473245,2
2258,0.137621692,0.943612643,0.18768127,0.955367773,0.633579447,0.77230423,0.809492185,0.793180927,0.05217622,0.237144565,2
2259,0.955293571,0.813659419,0.851802658,0.49742545,0.203572418,0.555819105,0.913762849,0.442297976,0.939541293,0.891731293,0
2260,0.796068379,0.679747715,0.11074289,0.545777625,0.746550311,0.772019674,0.211006956,0.489929463,0.214360625,0.083189299,2
2261,0.89612774,0.404639335,0.485111941,0.360230786,0.862776035,0.077015408,0.19744002,0.798524368,0.776670618,0.794878736,3
2262,0.461634776,0.577762372,0.4211052,0.844235177,0.890178501,0.543276103,0.515308859,0.158975333,0.31085234,0.577666529,2
2263,0.267558013,0.92553796,0.111655521,0.700961909,0.81239056,0.681279188,0.061687678,0.352614154,0.805124511,0.300563748,3
2264,0.158525697,0.979280114,0.428544171,0.596241402,0.431953425,0.861043338,0.714648662,0.434085828,0.702054674,0.562896413,0
2265,0.105850253,0.419828,0.183749501,0.835852807,0.433547723,0.289901304,0.63539637,0.445333018,0.641136151,0.04290675,3
2266,0.820409091,0.931636639,0,0.903636511,0,0.415881118,0.424371647,0.920970862,0.493403144,0.147877373,0
2267,0.56611102,0.724339268,0.217446818,0,0.709330148,0.790949218,0.138032382,0.307182193,0.706986978,0.198479984,3
2268,0.417684387,0.013895309,0.271998046,0.435741842,0.801876926,0.666872787,0.5578362,0.650991301,0.53754674,0.819637588,3
2269,0.189609921,0.15620097,0.84878376,0,0.846306823,0.698006698,0.313431882,0.579716585,0.789962412,0,3
2270,0.838881064,0.76730184,0.133116502,0.567124576,0.031702409,0.584035425,0.896835661,0.565545733,0.201485893,0.353880842,0
2271,0.539359885,0.201889686,0.586319823,0.69756452,0.523847175,0.24311128,0.686768308,0.126998247,0.766398525,0.207031668,3
2272,0,0.593952252,0,0,0.410801265,0.261389051,0.461355162,0.769177456,0.156117861,0.629027164,1
2273,0,0.18859369,0.232419365,0.42282252,0.606524008,0.376870604,0.303376535,0.099404106,0.645520409,0.415003924,1
